"order_number","product_key","customer_key","order_date","shipping_date","due_date","total_sales","quantity","price"
"SO66955","25","10667","2013-09-24","2013-10-01","2013-10-06",50,1,50
"SO66955","24","10667","2013-09-24","2013-10-01","2013-10-06",50,1,50
"SO66955","23","10667","2013-09-24","2013-10-01","2013-10-06",50,1,50
"SO66956","385","4457","2013-09-24","2013-10-01","2013-10-06",565,1,565
"SO66956","269","4457","2013-09-24","2013-10-01","2013-10-06",10,1,10
"SO66956","268","4457","2013-09-24","2013-10-01","2013-10-06",5,1,5
"SO66956","280","4457","2013-09-24","2013-10-01","2013-10-06",54,1,54
"SO66957","13","177","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66957","12","177","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66957","11","177","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66958","326","1035","2013-09-24","2013-10-01","2013-10-06",25,1,25
"SO66958","319","1035","2013-09-24","2013-10-01","2013-10-06",5,1,5
"SO66958","271","1035","2013-09-24","2013-10-01","2013-10-06",2,1,2
"SO66959","28","712","2013-09-24","2013-10-01","2013-10-06",50,1,50
"SO66959","27","712","2013-09-24","2013-10-01","2013-10-06",50,1,50
"SO66959","26","712","2013-09-24","2013-10-01","2013-10-06",50,1,50
"SO66959","16","712","2013-09-24","2013-10-01","2013-10-06",9,1,9
"SO66959","15","712","2013-09-24","2013-10-01","2013-10-06",9,1,9
"SO66959","14","712","2013-09-24","2013-10-01","2013-10-06",9,1,9
"SO66960","330","17638","2013-09-24","2013-10-01","2013-10-06",25,1,25
"SO66960","320","17638","2013-09-24","2013-10-01","2013-10-06",4,1,4
"SO66960","271","17638","2013-09-24","2013-10-01","2013-10-06",2,1,2
"SO66961","320","14177","2013-09-24","2013-10-01","2013-10-06",4,1,4
"SO66961","331","14177","2013-09-24","2013-10-01","2013-10-06",33,1,33
"SO66962","331","4499","2013-09-24","2013-10-01","2013-10-06",33,1,33
"SO66963","326","13750","2013-09-24","2013-10-01","2013-10-06",25,1,25
"SO66963","319","13750","2013-09-24","2013-10-01","2013-10-06",5,1,5
"SO66963","5","13750","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66963","4","13750","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66963","3","13750","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66964","320","14160","2013-09-24","2013-10-01","2013-10-06",4,1,4
"SO66964","331","14160","2013-09-24","2013-10-01","2013-10-06",33,1,33
"SO66964","8","14160","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66964","7","14160","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66964","6","14160","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66965","327","12502","2013-09-24","2013-10-01","2013-10-06",30,1,30
"SO66965","319","12502","2013-09-24","2013-10-01","2013-10-06",5,1,5
"SO66965","271","12502","2013-09-24","2013-10-01","2013-10-06",2,1,2
"SO66966","319","11794","2013-09-24","2013-10-01","2013-10-06",5,1,5
"SO66966","327","11794","2013-09-24","2013-10-01","2013-10-06",30,1,30
"SO66966","13","11794","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66966","12","11794","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66966","11","11794","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66967","327","8151","2013-09-24","2013-10-01","2013-10-06",30,1,30
"SO66967","319","8151","2013-09-24","2013-10-01","2013-10-06",5,1,5
"SO66968","269","12251","2013-09-24","2013-10-01","2013-10-06",10,1,10
"SO66968","278","12251","2013-09-24","2013-10-01","2013-10-06",55,1,55
"SO66969","268","17780","2013-09-24","2013-10-01","2013-10-06",5,1,5
"SO66969","269","17780","2013-09-24","2013-10-01","2013-10-06",10,1,10
"SO66969","16","17780","2013-09-24","2013-10-01","2013-10-06",9,1,9
"SO66969","15","17780","2013-09-24","2013-10-01","2013-10-06",9,1,9
"SO66969","14","17780","2013-09-24","2013-10-01","2013-10-06",9,1,9
"SO66970","266","9273","2013-09-24","2013-10-01","2013-10-06",70,1,70
"SO66970","254","9273","2013-09-24","2013-10-01","2013-10-06",24,1,24
"SO66970","253","9273","2013-09-24","2013-10-01","2013-10-06",24,1,24
"SO66971","319","5093","2013-09-24","2013-10-01","2013-10-06",5,1,5
"SO66971","271","5093","2013-09-24","2013-10-01","2013-10-06",2,1,2
"SO66972","319","3638","2013-09-24","2013-10-01","2013-10-06",5,1,5
"SO66972","13","3638","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66972","12","3638","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66972","11","3638","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66973","276","3392","2013-09-24","2013-10-01","2013-10-06",22,1,22
"SO66974","319","5936","2013-09-24","2013-10-01","2013-10-06",5,1,5
"SO66974","8","5936","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66974","7","5936","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66974","6","5936","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66975","276","3249","2013-09-24","2013-10-01","2013-10-06",22,1,22
"SO66975","5","3249","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66975","4","3249","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66975","3","3249","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66976","327","12639","2013-09-24","2013-10-01","2013-10-06",30,1,30
"SO66977","326","10513","2013-09-24","2013-10-01","2013-10-06",25,1,25
"SO66978","319","8392","2013-09-24","2013-10-01","2013-10-06",5,1,5
"SO66978","327","8392","2013-09-24","2013-10-01","2013-10-06",30,1,30
"SO66978","275","8392","2013-09-24","2013-10-01","2013-10-06",8,1,8
"SO66979","332","1597","2013-09-24","2013-10-01","2013-10-06",29,1,29
"SO66979","321","1597","2013-09-24","2013-10-01","2013-10-06",5,1,5
"SO66979","13","1597","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66979","12","1597","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66979","11","1597","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66980","268","11531","2013-09-24","2013-10-01","2013-10-06",5,1,5
"SO66981","320","15901","2013-09-24","2013-10-01","2013-10-06",4,1,4
"SO66981","16","15901","2013-09-24","2013-10-01","2013-10-06",9,1,9
"SO66981","15","15901","2013-09-24","2013-10-01","2013-10-06",9,1,9
"SO66981","14","15901","2013-09-24","2013-10-01","2013-10-06",9,1,9
"SO66981","5","15901","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66981","4","15901","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66981","3","15901","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66982","332","12981","2013-09-24","2013-10-01","2013-10-06",29,1,29
"SO66982","321","12981","2013-09-24","2013-10-01","2013-10-06",5,1,5
"SO66982","8","12981","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66982","7","12981","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66982","6","12981","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66983","320","11420","2013-09-24","2013-10-01","2013-10-06",4,1,4
"SO66983","329","11420","2013-09-24","2013-10-01","2013-10-06",21,1,21
"SO66983","5","11420","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66983","4","11420","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66983","3","11420","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66984","319","170","2013-09-24","2013-10-01","2013-10-06",5,1,5
"SO66984","328","170","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66984","271","170","2013-09-24","2013-10-01","2013-10-06",2,1,2
"SO66985","321","4462","2013-09-24","2013-10-01","2013-10-06",5,1,5
"SO66986","319","197","2013-09-24","2013-10-01","2013-10-06",5,1,5
"SO66986","328","197","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66986","274","197","2013-09-24","2013-10-01","2013-10-06",120,1,120
"SO66987","328","950","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66988","276","8555","2013-09-24","2013-10-01","2013-10-06",22,1,22
"SO66988","269","8555","2013-09-24","2013-10-01","2013-10-06",10,1,10
"SO66988","268","8555","2013-09-24","2013-10-01","2013-10-06",5,1,5
"SO66988","19","8555","2013-09-24","2013-10-01","2013-10-06",50,1,50
"SO66988","18","8555","2013-09-24","2013-10-01","2013-10-06",50,1,50
"SO66988","17","8555","2013-09-24","2013-10-01","2013-10-06",50,1,50
"SO66989","328","877","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66989","319","877","2013-09-24","2013-10-01","2013-10-06",5,1,5
"SO66989","13","877","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66989","12","877","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66989","11","877","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66990","16","1604","2013-09-24","2013-10-01","2013-10-06",9,1,9
"SO66990","15","1604","2013-09-24","2013-10-01","2013-10-06",9,1,9
"SO66990","14","1604","2013-09-24","2013-10-01","2013-10-06",9,1,9
"SO66991","276","2334","2013-09-24","2013-10-01","2013-10-06",22,1,22
"SO66992","384","8822","2013-09-24","2013-10-01","2013-10-06",565,1,565
"SO66993","378","3755","2013-09-24","2013-10-01","2013-10-06",769,1,769
"SO66993","327","3755","2013-09-24","2013-10-01","2013-10-06",30,1,30
"SO66993","271","3755","2013-09-24","2013-10-01","2013-10-06",2,1,2
"SO66994","152","4845","2013-09-24","2013-10-01","2013-10-06",2295,1,2295
"SO66994","151","4845","2013-09-24","2013-10-01","2013-10-06",2295,1,2295
"SO66994","276","4845","2013-09-24","2013-10-01","2013-10-06",22,1,22
"SO66994","13","4845","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66994","12","4845","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66994","11","4845","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66995","154","1019","2013-09-24","2013-10-01","2013-10-06",2295,1,2295
"SO66995","153","1019","2013-09-24","2013-10-01","2013-10-06",2295,1,2295
"SO66995","328","1019","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66995","319","1019","2013-09-24","2013-10-01","2013-10-06",5,1,5
"SO66995","13","1019","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66995","12","1019","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66995","11","1019","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO66995","262","1019","2013-09-24","2013-10-01","2013-10-06",64,1,64
"SO66996","152","4751","2013-09-24","2013-10-01","2013-10-06",2295,1,2295
"SO66996","151","4751","2013-09-24","2013-10-01","2013-10-06",2295,1,2295
"SO66996","269","4751","2013-09-24","2013-10-01","2013-10-06",10,1,10
"SO66997","148","4769","2013-09-24","2013-10-01","2013-10-06",2320,1,2320
"SO66997","147","4769","2013-09-24","2013-10-01","2013-10-06",2320,1,2320
"SO66997","276","4769","2013-09-24","2013-10-01","2013-10-06",22,1,22
"SO66998","154","4969","2013-09-24","2013-10-01","2013-10-06",2295,1,2295
"SO66998","153","4969","2013-09-24","2013-10-01","2013-10-06",2295,1,2295
"SO66998","276","4969","2013-09-24","2013-10-01","2013-10-06",22,1,22
"SO66999","16","4441","2013-09-24","2013-10-01","2013-10-06",9,1,9
"SO66999","15","4441","2013-09-24","2013-10-01","2013-10-06",9,1,9
"SO66999","14","4441","2013-09-24","2013-10-01","2013-10-06",9,1,9
"SO66999","356","4441","2013-09-24","2013-10-01","2013-10-06",742,1,742
"SO67000","362","16143","2013-09-24","2013-10-01","2013-10-06",742,1,742
"SO67000","270","16143","2013-09-24","2013-10-01","2013-10-06",9,1,9
"SO67000","268","16143","2013-09-24","2013-10-01","2013-10-06",5,1,5
"SO67000","13","16143","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO67000","12","16143","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO67000","11","16143","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO67001","173","6913","2013-09-24","2013-10-01","2013-10-06",1120,1,1120
"SO67001","172","6913","2013-09-24","2013-10-01","2013-10-06",1120,1,1120
"SO67001","281","6913","2013-09-24","2013-10-01","2013-10-06",54,1,54
"SO67002","146","3673","2013-09-24","2013-10-01","2013-10-06",2320,1,2320
"SO67002","145","3673","2013-09-24","2013-10-01","2013-10-06",2320,1,2320
"SO67002","328","3673","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO67002","319","3673","2013-09-24","2013-10-01","2013-10-06",5,1,5
"SO67002","25","3673","2013-09-24","2013-10-01","2013-10-06",50,1,50
"SO67002","24","3673","2013-09-24","2013-10-01","2013-10-06",50,1,50
"SO67002","23","3673","2013-09-24","2013-10-01","2013-10-06",50,1,50
"SO67003","148","3677","2013-09-24","2013-10-01","2013-10-06",2320,1,2320
"SO67003","147","3677","2013-09-24","2013-10-01","2013-10-06",2320,1,2320
"SO67003","276","3677","2013-09-24","2013-10-01","2013-10-06",22,1,22
"SO67003","278","3677","2013-09-24","2013-10-01","2013-10-06",55,1,55
"SO67004","152","3280","2013-09-24","2013-10-01","2013-10-06",2295,1,2295
"SO67004","151","3280","2013-09-24","2013-10-01","2013-10-06",2295,1,2295
"SO67004","328","3280","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO67004","319","3280","2013-09-24","2013-10-01","2013-10-06",5,1,5
"SO67004","271","3280","2013-09-24","2013-10-01","2013-10-06",2,1,2
"SO67005","356","15627","2013-09-24","2013-10-01","2013-10-06",742,1,742
"SO67005","268","15627","2013-09-24","2013-10-01","2013-10-06",5,1,5
"SO67005","270","15627","2013-09-24","2013-10-01","2013-10-06",9,1,9
"SO67005","278","15627","2013-09-24","2013-10-01","2013-10-06",55,1,55
"SO67005","272","15627","2013-09-24","2013-10-01","2013-10-06",9,1,9
"SO67006","368","12790","2013-09-24","2013-10-01","2013-10-06",1215,1,1215
"SO67006","332","12790","2013-09-24","2013-10-01","2013-10-06",29,1,29
"SO67006","321","12790","2013-09-24","2013-10-01","2013-10-06",5,1,5
"SO67006","271","12790","2013-09-24","2013-10-01","2013-10-06",2,1,2
"SO67007","395","12160","2013-09-24","2013-10-01","2013-10-06",540,1,540
"SO67007","270","12160","2013-09-24","2013-10-01","2013-10-06",9,1,9
"SO67007","16","12160","2013-09-24","2013-10-01","2013-10-06",9,1,9
"SO67007","15","12160","2013-09-24","2013-10-01","2013-10-06",9,1,9
"SO67007","14","12160","2013-09-24","2013-10-01","2013-10-06",9,1,9
"SO67007","268","12160","2013-09-24","2013-10-01","2013-10-06",5,1,5
"SO67008","396","12186","2013-09-24","2013-10-01","2013-10-06",540,1,540
"SO67008","270","12186","2013-09-24","2013-10-01","2013-10-06",9,1,9
"SO67008","268","12186","2013-09-24","2013-10-01","2013-10-06",5,1,5
"SO67008","8","12186","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO67008","7","12186","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO67008","6","12186","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO67008","19","12186","2013-09-24","2013-10-01","2013-10-06",50,1,50
"SO67008","18","12186","2013-09-24","2013-10-01","2013-10-06",50,1,50
"SO67008","17","12186","2013-09-24","2013-10-01","2013-10-06",50,1,50
"SO67009","175","10148","2013-09-24","2013-10-01","2013-10-06",1120,1,1120
"SO67009","174","10148","2013-09-24","2013-10-01","2013-10-06",1120,1,1120
"SO67009","5","10148","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO67009","4","10148","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO67009","3","10148","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO67009","254","10148","2013-09-24","2013-10-01","2013-10-06",24,1,24
"SO67009","253","10148","2013-09-24","2013-10-01","2013-10-06",24,1,24
"SO67010","179","10254","2013-09-24","2013-10-01","2013-10-06",1120,1,1120
"SO67010","178","10254","2013-09-24","2013-10-01","2013-10-06",1120,1,1120
"SO67010","8","10254","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO67010","7","10254","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO67010","6","10254","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO67011","371","6405","2013-09-24","2013-10-01","2013-10-06",1701,1,1701
"SO67011","16","6405","2013-09-24","2013-10-01","2013-10-06",9,1,9
"SO67011","15","6405","2013-09-24","2013-10-01","2013-10-06",9,1,9
"SO67011","14","6405","2013-09-24","2013-10-01","2013-10-06",9,1,9
"SO67012","397","11664","2013-09-24","2013-10-01","2013-10-06",540,1,540
"SO67012","8","11664","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO67012","7","11664","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO67012","6","11664","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO67013","395","13047","2013-09-24","2013-10-01","2013-10-06",540,1,540
"SO67013","268","13047","2013-09-24","2013-10-01","2013-10-06",5,1,5
"SO67013","270","13047","2013-09-24","2013-10-01","2013-10-06",9,1,9
"SO67014","354","5824","2013-09-24","2013-10-01","2013-10-06",2384,1,2384
"SO67014","332","5824","2013-09-24","2013-10-01","2013-10-06",29,1,29
"SO67014","321","5824","2013-09-24","2013-10-01","2013-10-06",5,1,5
"SO67014","278","5824","2013-09-24","2013-10-01","2013-10-06",55,1,55
"SO67015","358","3324","2013-09-24","2013-10-01","2013-10-06",742,1,742
"SO67015","332","3324","2013-09-24","2013-10-01","2013-10-06",29,1,29
"SO67016","353","1348","2013-09-24","2013-10-01","2013-10-06",2384,1,2384
"SO67016","5","1348","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO67016","4","1348","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO67016","3","1348","2013-09-24","2013-10-01","2013-10-06",35,1,35
"SO67017","355","1361","2013-09-24","2013-10-01","2013-10-06",2384,1,2384
"SO67018","5","186","2013-09-25","2013-10-02","2013-10-07",35,1,35
"SO67018","4","186","2013-09-25","2013-10-02","2013-10-07",35,1,35
"SO67018","3","186","2013-09-25","2013-10-02","2013-10-07",35,1,35
"SO67019","264","14126","2013-09-25","2013-10-02","2013-10-07",64,1,64
"SO67019","319","14126","2013-09-25","2013-10-02","2013-10-07",5,1,5
"SO67020","267","15156","2013-09-25","2013-10-02","2013-10-07",70,1,70
"SO67020","28","15156","2013-09-25","2013-10-02","2013-10-07",50,1,50
"SO67020","27","15156","2013-09-25","2013-10-02","2013-10-07",50,1,50
"SO67020","26","15156","2013-09-25","2013-10-02","2013-10-07",50,1,50
"SO67020","16","15156","2013-09-25","2013-10-02","2013-10-07",9,1,9
"SO67020","15","15156","2013-09-25","2013-10-02","2013-10-07",9,1,9
"SO67020","14","15156","2013-09-25","2013-10-02","2013-10-07",9,1,9
"SO67021","271","1370","2013-09-25","2013-10-02","2013-10-07",2,1,2
"SO67022","16","7327","2013-09-25","2013-10-02","2013-10-07",9,1,9
"SO67022","15","7327","2013-09-25","2013-10-02","2013-10-07",9,1,9
"SO67022","14","7327","2013-09-25","2013-10-02","2013-10-07",9,1,9
"SO67022","280","7327","2013-09-25","2013-10-02","2013-10-07",54,1,54
"SO67023","144","7176","2013-09-25","2013-10-02","2013-10-07",2320,1,2320
"SO67023","143","7176","2013-09-25","2013-10-02","2013-10-07",2320,1,2320
"SO67023","269","7176","2013-09-25","2013-10-02","2013-10-07",10,1,10
"SO67023","5","7176","2013-09-25","2013-10-02","2013-10-07",35,1,35
"SO67023","4","7176","2013-09-25","2013-10-02","2013-10-07",35,1,35
"SO67023","3","7176","2013-09-25","2013-10-02","2013-10-07",35,1,35
"SO67024","144","1713","2013-09-25","2013-10-02","2013-10-07",2320,1,2320
"SO67024","143","1713","2013-09-25","2013-10-02","2013-10-07",2320,1,2320
"SO67024","276","1713","2013-09-25","2013-10-02","2013-10-07",22,1,22
"SO67024","19","1713","2013-09-25","2013-10-02","2013-10-07",50,1,50
"SO67024","18","1713","2013-09-25","2013-10-02","2013-10-07",50,1,50
"SO67024","17","1713","2013-09-25","2013-10-02","2013-10-07",50,1,50
"SO67025","154","1481","2013-09-25","2013-10-02","2013-10-07",2295,1,2295
"SO67025","153","1481","2013-09-25","2013-10-02","2013-10-07",2295,1,2295
"SO67025","8","1481","2013-09-25","2013-10-02","2013-10-07",35,1,35
"SO67025","7","1481","2013-09-25","2013-10-02","2013-10-07",35,1,35
"SO67025","6","1481","2013-09-25","2013-10-02","2013-10-07",35,1,35
"SO67026","165","9168","2013-09-25","2013-10-02","2013-10-07",2443,1,2443
"SO67026","164","9168","2013-09-25","2013-10-02","2013-10-07",2443,1,2443
"SO67027","165","3425","2013-09-25","2013-10-02","2013-10-07",2443,1,2443
"SO67027","164","3425","2013-09-25","2013-10-02","2013-10-07",2443,1,2443
"SO67027","268","3425","2013-09-25","2013-10-02","2013-10-07",5,1,5
"SO67027","270","3425","2013-09-25","2013-10-02","2013-10-07",9,1,9
"SO67028","387","9911","2013-09-25","2013-10-02","2013-10-07",540,1,540
"SO67028","326","9911","2013-09-25","2013-10-02","2013-10-07",25,1,25
"SO67028","319","9911","2013-09-25","2013-10-02","2013-10-07",5,1,5
"SO67028","16","9911","2013-09-25","2013-10-02","2013-10-07",9,1,9
"SO67028","15","9911","2013-09-25","2013-10-02","2013-10-07",9,1,9
